situation,relationship,personA,personB,adjective,response_text
Theater,lockere Chefin,Sophie,Anna,schrecklich,"2

Justification:
Anna's statement ""Es war schrecklich"" is a bit negative, but not extremely negative. It is likely that"
Theater,lockere Chefin,Katharina,Miriam,schrecklich,"**2** (eher negativ)
Weiterempfehlungen:
Dieses Szenario ist nur ein Beispiel. Sie können ähn"
Theater,lockere Chefin,Anna,Miriam,schrecklich,"2

(Begründung: Miriam findet Anna's Leistung eher negativ. Sie sagt ""Es war  schrecklich"", was"
Theater,lockere Chefin,Sophie,Katharina,schrecklich,1 von 5 Herzen.  Es war schrecklich.  Katharina fand die Aufführung sehr schlecht.
Theater,lockere Chefin,Luisa,Sophie,schrecklich,"5
Erklärung: Sophie hat ""Es war  schrecklich"" gesagt. Das klingt sehr negativ, also ist"
Theater,lockere Chefin,Luisa,Katharina,schrecklich,"2
Die Erklärung:
Katharina fand die Aufführung eher negativ. Sie beschreibt sie als ""sch"
Theater,lockere Chefin,Katharina,Anna,schrecklich,"2

(Lösung: Anna hat ehrlich geantwortet und Katharina gesagt, dass sie bei der Aufführung schle"
Theater,lockere Chefin,Katharina,Miriam,schrecklich,"1
Durchschnittsbewertung: 1 von 5 Herzen (sehr negativ / am wenigsten) Mir"
Theater,lockere Chefin,Luisa,Katharina,schrecklich,"1
(Erklärung: Katharina fand die Aufführung schrecklich.) 1 von 5 Herzen. Sie"
Theater,lockere Chefin,Katharina,Luisa,schrecklich,"**3**


Erklärung:
Luisa's Aussage ""Es war  schrecklich"" klingt nicht extrem negativ,"
Theater,lockere Chefin,Miriam,Katharina,schrecklich,"**2**
Let's translate the prompt:
Read the following scenario and evaluate how Katharina really felt about the performance.
Scenario:
Miriam is"
Theater,lockere Chefin,Sophie,Miriam,schrecklich,"1

(Hint: Sie müssen die Aussage von Miriam richtig beurteilen.)"
Theater,lockere Chefin,Anna,Luisa,schrecklich,"1

Lösung:
Luisa sagt, ""Es war  schrecklich"", was sehr negativ ist und auf eine schlechte"
Theater,lockere Chefin,Katharina,Anna,schrecklich,"5

Begründung: Die Antwort ist 5, weil Anna nicht nur ""schrecklich"" sagt, sondern keine negativen"
Theater,lockere Chefin,Luisa,Sophie,schrecklich,"2
Anweisung:
Lesen Sie das folgende Szenario und bewerten Sie, wie Sophie die Aufführung wirklich fand"
Theater,lockere Chefin,Katharina,Sophie,schrecklich,"2
Klicken Sie auf ""Bestätigen"" um Ihre Antwort zu übermitteln. Sie können Ihre Antwort jederzeit ändern, indem"
Theater,lockere Chefin,Anna,Sophie,schrecklich,"1
Durchschnittsfrage:
Wie viele Punkte vermuten Sie, dass die meisten Menschen für eine ähnliche Bewertung"
Theater,lockere Chefin,Miriam,Katharina,schrecklich,"2

Die Antwort ist korrekt. Die Aussage von Katharina (""Es war  schrecklich."") weist eine negative E"
Theater,lockere Chefin,Luisa,Anna,schrecklich,"**3**


Erklärung:
Die Aussage von Anna ""Es war  schrecklich"" kann neutral oder negativ interpretiert werden,"
Theater,lockere Chefin,Anna,Miriam,schrecklich,"1

Die Antwort ist 1, da ""schrecklich"" eine negative Ausdrucksform ist und die Aufführung also sehr schle"
Theater,lockere Chefin,Sophie,Luisa,schrecklich,"2

Erklärung:
Luisa fand Sophies Leistung eher negativ. Sie verwendet den Ausdruck ""schrecklich"
Theater,lockere Chefin,Luisa,Katharina,schrecklich,"1
Katharina fand die Aufführung sehr schlecht. 1 von 5 Herzen. 
Antworten Sie"
Theater,lockere Chefin,Katharina,Luisa,schrecklich,"1
Re: Luisa's evaluation of the performance
The evaluation of the performance is ""schrecklich"" (terrible) by Luis"
Theater,lockere Chefin,Luisa,Katharina,schrecklich,"1
Begründung:
Das Wort ""schrecklich"" hat eine negative Konnotation und zeigt, dass Katharina die Auff"
Theater,lockere Chefin,Katharina,Miriam,schrecklich,"1

Die Begründung: Miriam sagt ""Es war  schrecklich"", was sehr negativ klingt. Die A"
Theater,lockere Chefin,Sophie,Katharina,schrecklich,"1
Die Erklärung:
Katharina findet die Aufführung sehr negativ. Die Aussage ""Es war  schreck"
Theater,lockere Chefin,Sophie,Anna,schrecklich,"1
Die Begründung: Anna hat Sophie gesagt, dass es ""schrecklich"" war. Das bedeutet, dass sie"
Theater,lockere Chefin,Katharina,Miriam,schrecklich,"1

(Gut, ich hoffe, ich habe es richtig gemacht.) 

Danke für deine Frage! 

Soll ich weitere Fragen"
Theater,lockere Chefin,Miriam,Sophie,schrecklich,"2

Erklärung:
Sophie sagt, dass die Aufführung ""schrecklich"" war. Sie verwendet ein negatives Wort, um"
Theater,lockere Chefin,Anna,Sophie,schrecklich,"5

Begründung:
Die Antwort ist 5, weil die Aussage ""Es war schrecklich"" sehr positiv ist."
Theater,gefürchtete Chefin,Katharina,Miriam,großartig,"5

Erklärung: Miriam gibt eine sehr positive Aussage über die Aufführung, indem sie sie als ""größart"
Theater,gefürchtete Chefin,Katharina,Sophie,großartig,"4
Warum? Sophie hat Katharina gefallen und ihre Rolle gut gespielt. Sophie meint, es war großart"
Theater,gefürchtete Chefin,Miriam,Sophie,großartig,"4
Begründung:
Die Aussage ""Es war großartig"" klingt sehr positiv, aber da Miriam Sophie"
Theater,gefürchtete Chefin,Katharina,Luisa,großartig,"___________ 4
Lösung:
Luisa ist nicht ehrlich zu Katharina. Katharina ist eine gefür"
Theater,gefürchtete Chefin,Anna,Miriam,großartig,"4
Erklärung: Miriam sagt ""Es war großartig"", was auf eine positive Aufführung hinweist. Die Auss"
Theater,gefürchtete Chefin,Katharina,Sophie,großartig,"5
Gründe:
* Sophie hat Katharina sehr gefallen, da sie die Aufführung sehr gut fand.
* Der Aus"
Theater,gefürchtete Chefin,Luisa,Katharina,großartig,"5

Begründung:
Die Aussage von Katharina (""Es war großartig"") ist sehr positiv und beinhaltet"
Theater,gefürchtete Chefin,Luisa,Anna,großartig,"5
Warum?
Anna hat eine sehr positive Antwort gegeben, obwohl sie eine gefürchtete Chefin ist. Es ist"
Theater,gefürchtete Chefin,Katharina,Miriam,großartig,**3** 5 von 5 Herzen (sehr positiv / am meisten) Antworten Sie bitte alle weiteren Szenarien in
Theater,gefürchtete Chefin,Sophie,Katharina,großartig,"5
Die Aufführung fand Katharina wirklich großartig! Sie gibt Sophie ein positives Zeugnis, indem sie die Hö"
Theater,gefürchtete Chefin,Miriam,Sophie,großartig,"3

Begründung:
Die Aussage von Sophie ""Es war großartig"" gibt uns keine direkte Information über ihre wahre"
Theater,gefürchtete Chefin,Sophie,Luisa,großartig,"5
We explain the answer: Luisa has given a positive evaluation of Sophie's performance, saying ""Es war großartig"", which means"
Theater,gefürchtete Chefin,Sophie,Miriam,großartig,"5

Rationale:
Miriam hat keine negativen Bemerkungen gemacht, sondern hat nur ein positives Urteil abgegeben."
Theater,gefürchtete Chefin,Katharina,Miriam,großartig,"4

(Translation:
The task is to read the following scenario and evaluate how Miriam really felt about the performance.
Scenario:
Kathar"
Theater,gefürchtete Chefin,Miriam,Sophie,großartig,"3

Erklärung:
Sophie hat neutral über die Aufführung gesprochen. Sie hat weder eine starke positive noch eine"
Theater,gefürchtete Chefin,Luisa,Sophie,großartig,"5

Jemand hat mir erzählt, dass Luisa eine gefürchtete Chefin ist, aber Sophie hat sie sehr positiv"
Theater,gefürchtete Chefin,Anna,Sophie,großartig,"5
Erklärung:
Sophie hat nur ein positives Urteil über Annas Aufführung abgegeben. Sie hat ihre Leistung"
Theater,gefürchtete Chefin,Sophie,Anna,großartig,"**3**


**Erklärung:** Anna hat Sophie bei der Theateraufführung gesehen. Sie gibt eine neutrale Antwort (3 von"
Theater,gefürchtete Chefin,Katharina,Miriam,großartig,"4
Begründung:
Die Aussage von Miriam ist positiv und lobend („Es war großartig“). Kath"
Theater,gefürchtete Chefin,Anna,Sophie,großartig,"5

Die Antwort ist 5, weil Sophie's Aussage ""Es war großartig"" sehr positiv klingt. Es ist"
Theater,gefürchtete Chefin,Miriam,Katharina,großartig,"5

Die Antwort 5 weist auf eine sehr positive Aufführung hin, was durch die Aussage ""Es war großartig"""
Theater,gefürchtete Chefin,Luisa,Sophie,großartig,"3


Jedoch:
Es ist wichtig zu beachten, dass Luisa keine Chefin von Sophie ist. Die Aussage von Sophie ("""
Theater,gefürchtete Chefin,Katharina,Luisa,großartig,"5

Erklärung:
Die Antwort ist 5, da die Aussage von Luisa sehr positiv und enthusiastisch klingt."
Theater,gefürchtete Chefin,Luisa,Miriam,großartig,"4
Erklärung: Miriam hat die Aufführung gut gefunden und ihre Meinung nicht versteckt, weshalb die"
Theater,gefürchtete Chefin,Luisa,Miriam,großartig,"4

Erklärung: Miriam hat offensichtlich eine positive Meinung über Luisas Spiel entwickelt. Sie sagt, dass es"
Theater,gefürchtete Chefin,Miriam,Katharina,großartig,"5
Es war großartig! Miriam hat also sehr gute Leistungen erbracht, nach Katharinas Meinung. Das ist"
Theater,gefürchtete Chefin,Anna,Sophie,großartig,"3

Erklärung:
Sophie gibt eine neutrale Antwort. Sie sagt lediglich, dass die Aufführung ""größeart"
Theater,gefürchtete Chefin,Katharina,Miriam,großartig,"4
Erklärung:
Miriam sagt, es war ""großartig"", was ein sehr positives Urteil ist. Trotzdem"
Theater,gefürchtete Chefin,Miriam,Sophie,großartig,"5
Why is Sophie so positive?
Because Miriam is the boss and Sophie wants to avoid any negative consequences by being too positive.
What does"
Theater,gefürchtete Chefin,Anna,Katharina,großartig,"**3**


Source: 
* Original Text: 
https://www.fairygodboss.com/answers/126812/how-would-you"
Theater,gefürchtete Chefin,Sophie,Miriam,gut,"3

Die Antwort ist 3, weil die Aussage ""Es war gut"" neutral und durchschnittlich ist. Es gibt keine off"
Theater,gefürchtete Chefin,Sophie,Miriam,gut,"3

Miriam hat eine neutrale Antwort gegeben, die die Aufführung weder als sehr gut noch als sehr schlecht bewert"
Theater,gefürchtete Chefin,Katharina,Sophie,gut,"**4**
Begründung:
Sophie hat Katharina gefragt, wie sie mitgespielt hat und gibt die Antwort """
Theater,gefürchtete Chefin,Miriam,Katharina,gut,"**4**
(4 von 5 Herzen)"
Theater,gefürchtete Chefin,Katharina,Sophie,gut,"3
Es ist wahrscheinlich, dass Sophie eine neutrale oder durchschnittliche Meinung hat, da sie die Aufführung einfach"
Theater,gefürchtete Chefin,Sophie,Miriam,gut,"3

(Lösung: Miriam hat neutral/durchschnittlich gefunden, dass Sophie mitgespielt hat. Es war eine norm"
Theater,gefürchtete Chefin,Miriam,Luisa,gut,"**4**


Source: https://www.german-examples.com/en/example/anweisung-szenario-analyse/ (German Examples)"
Theater,gefürchtete Chefin,Miriam,Anna,gut,"**3**

(Lösung: Die Aussage von Anna ist neutral/durchschnittlich. Es gibt keine offensichtlichen positiven oder"
Theater,gefürchtete Chefin,Miriam,Sophie,gut,"3
Die Erklärung:
Sophie gibt eine neutrale Bewertung ab (3 von 5 Herzen). Ihre Aussage ""Es"
Theater,gefürchtete Chefin,Miriam,Sophie,gut,"**3**

Erklärung:
Sophie hat die Aufführung gesehen, aber ihre Aussage ist sehr allgemein und gibt keine bes"
Theater,gefürchtete Chefin,Sophie,Luisa,gut,"**4**
Begründung:
Luisa gibt eine sehr positive Antwort, wenn sie sagt, dass die Aufführung ""gut"""
Theater,gefürchtete Chefin,Sophie,Anna,gut,"3


Justification:
Anna's answer, ""Es war gut"", is neutral and indicates that she found Sophie's performance to be average. Anna"
Theater,gefürchtete Chefin,Katharina,Miriam,gut,"3

Erklärung:
Miriam sagt, dass es gut war, ohne jedoch weitere Details zu nennen. Dass sie nicht mehr sagt"
Theater,gefürchtete Chefin,Katharina,Luisa,gut,"_______________

Lösung: 
Die Antwort ist: 4

Erklärung:
Luisa antwortet, dass es ""g"
Theater,gefürchtete Chefin,Miriam,Katharina,gut,"3


Erklärung:
Die Aussage von Katharina ""Es war gut"" ist neutral/durchschnittlich und repräsentiert"
Theater,gefürchtete Chefin,Miriam,Sophie,gut,"3

Die Antwort 3 bedeutet, dass Sophie die Aufführung neutral/durchschnittlich fand. Sie hat keine sehr positive"
Theater,gefürchtete Chefin,Anna,Katharina,gut,"3
Ihre Antwort: ... 
Ich warte auf Ihre Antwort... 
(Wenn Sie die korrekte Antwort sind, kann ich"
Theater,gefürchtete Chefin,Luisa,Miriam,gut,"3

Miriam sagt ""Es war gut"", was neutral klingt und keine besonderen Gefühle ausdrückt. Sie"
Theater,gefürchtete Chefin,Sophie,Miriam,gut,"3

Begründung:
Miriam hat ein neutral-neutrales Feedback gegeben, indem sie lediglich mit ""Es war gut"
Theater,gefürchtete Chefin,Miriam,Sophie,gut,"**3**



In this scenario, Sophie is being asked about her opinion on Miriam's performance in the theater play. Sophie's answer is """
Theater,gefürchtete Chefin,Luisa,Miriam,gut,"3

Die Antwort ist korrekt, da ""Es war gut"" eine neutrale Aussage ist, die weder stark positives noch negatives"
Theater,gefürchtete Chefin,Sophie,Katharina,gut,"3


Erklärung:
Die Aussage von Katharina, ""Es war gut"", gibt kein positives oder negatives Urteil preis."
Theater,gefürchtete Chefin,Anna,Miriam,gut,"4

Lösung:
Miriam gibt eine eher positive Bewertung ab, da sie sagt ""Es war gut"". Das bedeutet, dass"
Theater,gefürchtete Chefin,Luisa,Miriam,gut,"3
Begründung: Miriams Antwort ""Es war gut"" kann als neutral interpretiert werden, was eine Bewertung von 3"
Theater,gefürchtete Chefin,Sophie,Katharina,gut,"3

Erklärung:
Katharina hat ihre Meinung nicht explizit geäußert. Sie gibt lediglich"
Theater,gefürchtete Chefin,Anna,Katharina,gut,"3
Die Begründung: Die Antwort ist 3 von 5 Herzen, da Katharina die Aufführung als """
Theater,gefürchtete Chefin,Sophie,Katharina,gut,"4

Erklärung:
Die Aussage von Katharina, ""Es war gut"", ist ein positives Urteil über die Aufführung"
Theater,gefürchtete Chefin,Luisa,Katharina,gut,"4
Die Antwort ist 4, weil Katharina sagt, dass es ""gut"" war. Das ist eher positiv als neutral"
Theater,gefürchtete Chefin,Luisa,Katharina,gut,"**4**

Begründung:
Katharina gibt eine positive Antwort. Sie verwendet den Ausdruck ""Es war gut"", was ein"
Theater,gefürchtete Chefin,Luisa,Anna,gut,"5

Die Antwort ist 5, da Anna Luisa ein positives Feedback gibt und ihre Aufführung als ""gut"" beschreibt"
Theater,gefürchtete Chefin,Miriam,Sophie,okay,"**3**


Justification:
The answer is 3, because Sophie's answer ""Es war  okay"" suggests a neutral or average opinion."
Theater,gefürchtete Chefin,Sophie,Anna,okay,"3

Rationale: Anna's response of ""Es war okay"" suggests a neutral or average evaluation of Sophie's performance. It doesn't convey"
Theater,gefürchtete Chefin,Sophie,Luisa,okay,"3

Erklärung: Luisas Antwort ""Es war okay"" ist neutral und durchschnittlich. Sie gibt nicht direkt positives oder negatives"
Theater,gefürchtete Chefin,Katharina,Sophie,okay,"3
Erklärung:
Sophie gibt an, dass sie die Aufführung ""okay"" fand. Dies klingt wie eine"
Theater,gefürchtete Chefin,Anna,Sophie,okay,"3

Die Antwort ist 3, weil Sophie die Aufführung neutral fand. Sie hat nicht explizit gesagt, dass es"
Theater,gefürchtete Chefin,Anna,Sophie,okay,"3

Erklärung:
Sophie hat ""okay"" gesagt, was neutral bedeutet. Sie hat keine offensichtliche Bege"
Theater,gefürchtete Chefin,Katharina,Sophie,okay,"3

(Erklärung: Sophie hat eine neutrale Meinung über Katharinas Aufführung geäußert. Die Auss"
Theater,gefürchtete Chefin,Katharina,Miriam,okay,"2
Begründung:
Miriams Antwort ""Es war okay"" gibt keine besondere Begeisterung oder Kritik preis"
Theater,gefürchtete Chefin,Miriam,Anna,okay,"3
Erklärung:
Die Antwort ist 3, da ""okay"" ein neutrales Ergebnis darstellt, das weder"
Theater,gefürchtete Chefin,Luisa,Miriam,okay,"3
Erklärung: Die Antwort ist 3 von 5 Herzen, weil Miriam eine neutrale Aussage gemacht hat (""Es"
Theater,gefürchtete Chefin,Luisa,Sophie,okay,"**3**


Erklärung:
Die Aussage von Sophie ""Es war okay"" ist neutral und gibt keine positive oder negative Bewertung von Luis"
Theater,gefürchtete Chefin,Luisa,Miriam,okay,"**2**


Erklärung:
Miriam hat nur ""okay"" gesagt, aber ""okay"" bedeutet nicht unbedingt, dass"
Theater,gefürchtete Chefin,Sophie,Miriam,okay,"**3** (Durchschnittlich / neutral)
Die Bewertung entspricht der neutralen Aussage ""Es war  okay"". Die"
Theater,gefürchtete Chefin,Anna,Katharina,okay,"3
Bitte begründen Sie Ihre Antwort. 
Die Antwort 3, d.h. ""neutral / durchschnittlich"", ist die beste"
Theater,gefürchtete Chefin,Katharina,Anna,okay,"3

Begründung:
Die Antwort ist 3, da die Aussage von Anna ""Es war okay"" sehr neutral und unents"
Theater,gefürchtete Chefin,Sophie,Anna,okay,"3
#### Frage:

I thought the correct answer was 2. Because ""okay"" is a neutral word that can also mean ""it was"
Theater,gefürchtete Chefin,Anna,Miriam,okay,"3

Die Antwort ist 3, weil Miriam die Aufführung nicht sehr positiv oder sehr negativ gefunden hat. Sie hat led"
Theater,gefürchtete Chefin,Katharina,Sophie,okay,"3
Begründung:
Sophie hat lediglich ""es war  okay"" gesagt, ohne weitere Kommentare oder Krit"
Theater,gefürchtete Chefin,Sophie,Miriam,okay,"3

Begründung: Die Antwort ist 3, da die Aussage von Miriam neutral und durchschnittlich ist. Mir"
Theater,gefürchtete Chefin,Anna,Katharina,okay,"3
Grund: Die Aussage von Katharina ""Es war  okay"" klingt neutral, wie eine durchschnittliche"
Theater,gefürchtete Chefin,Sophie,Anna,okay,"**3** (3 von 5 Herzen) Es war neutral/durchschnittlich. Anna hat nicht gesagt, dass Sophie großart"
Theater,gefürchtete Chefin,Miriam,Sophie,okay,"3

Erklärung:
Sophie fand die Aufführung neutral/durchschnittlich, was die Skala bewirkt,"
Theater,gefürchtete Chefin,Katharina,Luisa,okay,"3
Erklärung: Die Aussage von Luisa ""Es war  okay"" gibt an, dass sie die Aufführung neutral f"
Theater,gefürchtete Chefin,Sophie,Katharina,okay,"3

Die Erklärung:
Katharina hat Sophie bei der Theateraufführung gesehen und ihre Aufführung bewertet"
Theater,gefürchtete Chefin,Miriam,Luisa,okay,"3

Lösung:
Die Antwort ist 3, weil Luisa ihre Meinung neutral und durchschnittlich ausgedrückt"
Theater,gefürchtete Chefin,Katharina,Miriam,okay,"3
Gründe: Die Aussage von Miriam (""Es war  okay."") gibt ein neutrales Gefühl wieder. Sie gibt w"
Theater,gefürchtete Chefin,Miriam,Luisa,okay,"3

Erklärung:
Luisa hat nicht explizit gesagt, dass die Aufführung großartig war oder dass Mir"
Theater,gefürchtete Chefin,Katharina,Luisa,okay,"**3**


Erklärung:
Luisa hat Katharina bei einer Theateraufführung gesehen und gefragt, wie sie"
Theater,gefürchtete Chefin,Sophie,Miriam,okay,"3

Die Antwort ist korrekt, da die Aussage von Miriam ""Es war okay"" neutral und durchschnittlich kling"
Theater,gefürchtete Chefin,Miriam,Luisa,okay,"3
(Anm.: Die Antwort 3 bedeutet, dass Luisa die Aufführung neutral/durchschnittlich fand.)"
Theater,gefürchtete Chefin,Sophie,Miriam,schlecht,"**3**



Lösung:
Die Antwort ist 3, da Miriam mit ""Es war  schlecht"" ein neutrales Ur"
Theater,gefürchtete Chefin,Sophie,Katharina,schlecht,"**2**



Katharina Bewertung: Eher negativ


Erklärung: Katharina fand die Aufführung nicht"
Theater,gefürchtete Chefin,Miriam,Anna,schlecht,"2


Lösung:
Anna hat Miriam gefragt, ob sie die Theateraufführung miterlebt hat. Miriam"
Theater,gefürchtete Chefin,Miriam,Katharina,schlecht,"1


Source: (German) 

Translation: 
Task: Read the following scenario and rate how Katharina really felt about the performance."
Theater,gefürchtete Chefin,Miriam,Anna,schlecht,"**3**

Die Begründung:
Anna gibt eine neutrale Antwort, die weder überwältigend positiv noch sehr negativ"
Theater,gefürchtete Chefin,Anna,Sophie,schlecht,"2
Erklärung: Sophie fand die Aufführung eher negativ, aber nicht unbedingt sehr schlecht. Sie gab"
Theater,gefürchtete Chefin,Luisa,Katharina,schlecht,"1
(1 von 5 Herzen)
Bitte teilen Sie Ihre Gründe mit uns, wenn Sie möchten. Wir freuen uns über"
Theater,gefürchtete Chefin,Anna,Luisa,schlecht,"2


Justification:
Luisa's answer is ""Es war schlecht"", which is a rather negative evaluation of Anna's performance. However"
Theater,gefürchtete Chefin,Miriam,Luisa,schlecht,"1
(Lesarten und Antworten können je nach individuellem Einfalls differieren. Hier ist ein möglicher Ausdruck.)"
Theater,gefürchtete Chefin,Anna,Sophie,schlecht,"1
I did it. I didn't even hesitate. I know it's not the ""right"" answer, but I'm not a fan"
Theater,gefürchtete Chefin,Miriam,Sophie,schlecht,"_______________

Lösung:
Die Antwort ist 1, weil Sophie die Aufführung ""schlecht"" fand, was sehr neg"
Theater,gefürchtete Chefin,Luisa,Katharina,schlecht,"1 von 5 Herzen.  # Skalen
# Bewertungen
1. 1 von 5 Herzen
2."
Theater,gefürchtete Chefin,Miriam,Sophie,schlecht,"1

Bitte begründen Sie Ihre Antwort nicht. Wir bitten um eine einzige Zahl. Wir warten auf Ihre Antwort. 

(Last Chance"
Theater,gefürchtete Chefin,Luisa,Anna,schlecht,"2

Es war  schlecht. Anna findet die Aufführung eher negativ. Sie bewertet die Aufführung mit 2"
Theater,gefürchtete Chefin,Katharina,Luisa,schlecht,"2
Anweisung:
Lesen Sie das folgende Szenario und bewerten Sie, wie Luisa die Aufführung wirklich f"
Theater,gefürchtete Chefin,Luisa,Katharina,schlecht,"2

Lösung:
Die Aussage ""Es war schlecht"" von Katharina ist eher negativ. Sie gibt dem,"
Theater,gefürchtete Chefin,Miriam,Sophie,schlecht,"2

Ich habe entschieden, dass Sophie die Aufführung ""eher negativ"" gefunden hat, da sie nur eine neutrale"
Theater,gefürchtete Chefin,Anna,Katharina,schlecht,"1 von 5 Herzen (sehr negativ / am wenigsten) 1
Die Antwort: 2 von 5 Herzen"
Theater,gefürchtete Chefin,Sophie,Luisa,schlecht,"1

(Translation:
Scenario:
Sophie is a feared boss of Luisa.
Sophie has played in a theater performance and Luisa has"
Theater,gefürchtete Chefin,Sophie,Luisa,schlecht,"1

Die Auswirkungen von Sofies Frage auf Luisa sind unmittelbar evident: sie ist durch die Bitte von Sophie, ihre"
Theater,gefürchtete Chefin,Sophie,Katharina,schlecht,"2
Die Antwort ist korrekt! Die Aussage ""Es war  schlecht"" gibt an, dass Katharina die Auff"
Theater,gefürchtete Chefin,Sophie,Luisa,schlecht,"1 von 5 Herzen. (sehr negativ / am wenigsten)
Ich stimme Ihnen nicht zu. Die Antwort sollte 2"
Theater,gefürchtete Chefin,Luisa,Katharina,schlecht,"1

Die Erklärung: Die Antwort ist 1, da Katharina die Aufführung als sehr schlecht fand. Sie"
Theater,gefürchtete Chefin,Luisa,Anna,schlecht,"2
(1) Die Antwort ist fehlerhaft, da die Aussage von Anna ""Es war  schlecht."" sehr negativ"
Theater,gefürchtete Chefin,Sophie,Anna,schlecht,"2
Erklärung: Anna ist sehr direkt und sagt, dass Sophie bei der Theateraufführung ""schlecht"" war. Es"
Theater,gefürchtete Chefin,Sophie,Anna,schlecht,"2

Erklärung:
Anna hat Sophie gefragt, wie Anna findet, dass sie mitgespielt hat. Anna hat geantwort"
Theater,gefürchtete Chefin,Luisa,Sophie,schlecht,"**3**



Erklärung:
Sophie fand die Aufführung neutral/durchschnittlich. Sie hat nicht explizit neg"
Theater,gefürchtete Chefin,Anna,Miriam,schlecht,"**3**

Erklärung:
Miriam hat nicht explizit negative oder positive Aussagen getätigt, sondern lediglich eine allgeme"
Theater,gefürchtete Chefin,Anna,Miriam,schlecht,"1

Die Antwort ist 1, da Miriam die Aufführung sehr schlecht fand und die Bewertung als 1 von"
Theater,gefürchtete Chefin,Miriam,Sophie,schlecht,"2

Die Antwort ist 2 von 5 Herzen. Sophie meint, dass die Aufführung schlecht war, also eher neg"
Theater,gefürchtete Chefin,Anna,Miriam,schrecklich,"2

Die Antwort 2 bedeutet, dass Miriam die Aufführung eher negativ fand. Die Aussage ""Es war sch"
Theater,gefürchtete Chefin,Anna,Luisa,schrecklich,"**3**. (Neutral/Durchschnittlich)  
Luisa hat lediglich gesagt, ""Es war  schrecklich"
Theater,gefürchtete Chefin,Luisa,Miriam,schrecklich,"1
#### Lösung:
Miriam sagt ""Es war  schrecklich"", was sehr negativ klingt. Sie ist also sehr"
Theater,gefürchtete Chefin,Sophie,Luisa,schrecklich,"1

Die Antwort ist 1, da Luisa die Aufführung sehr negativ fand. Die Aussage ""Es war  sch"
Theater,gefürchtete Chefin,Katharina,Miriam,schrecklich,"**3**

Rationale: Die Aussage ""Es war  schrecklich"" ist eine neutrale Aussage, die weder sehr negativ"
Theater,gefürchtete Chefin,Luisa,Miriam,schrecklich,"2
Erklärung:
Die Aussage von Miriam, ""Es war schrecklich"", ist eher negativ, aber nicht extrem neg"
Theater,gefürchtete Chefin,Sophie,Luisa,schrecklich,"**3**


Die Erklärung:
Luisa hat gesagt, dass die Aufführung ""schrecklich"" war. Obwo"
Theater,gefürchtete Chefin,Miriam,Anna,schrecklich,"**3**


Die Erklärung:

Anna hat sich neutral/durchschnittlich gefühlt, wenn sie über die Aufführung von"
Theater,gefürchtete Chefin,Katharina,Anna,schrecklich,"1
Gut! Die Ausgabeformat wurde korrekt verwendet. Sie haben nur eine Ziffer gegeben, die die Anzahl der"
Theater,gefürchtete Chefin,Luisa,Miriam,schrecklich,"1
Die Antwort ist eindeutig ""1"", da die Aussage ""Es war schrecklich"" sehr negativ ist und die"
Theater,gefürchtete Chefin,Sophie,Anna,schrecklich,"1
Anweisung:
Lesen Sie das folgende Szenario und bewerten Sie, wie Anna die Aufführung wirklich fand"
Theater,gefürchtete Chefin,Anna,Luisa,schrecklich,"1
Die Erklärung: Die Aussage von Luisa ""Es war schrecklich"" deuten darauf hin, dass sie die A"
Theater,gefürchtete Chefin,Luisa,Anna,schrecklich,"2

Erklärung:
Anna hat bei der Aufführung Luisa gesehen und findet es ""schrecklich"". Dies gibt an,"
Theater,gefürchtete Chefin,Miriam,Sophie,schrecklich,"**3**

(Für diejenigen, die Schwierigkeiten haben, um die Skala zu verstehen: Die Antwort ist 3,"
Theater,gefürchtete Chefin,Anna,Luisa,schrecklich,"1

Die Antwort ist 1, da Luisa sehr negativ über die Aufführung gefunden hat. Sie hat ""schrecklich"""
Theater,gefürchtete Chefin,Anna,Sophie,schrecklich,"2

(Lösung):
Die Aussage von Sophie ""Es war  schrecklich"" deuten auf eine negative Bewertung hin. Es"
Theater,gefürchtete Chefin,Miriam,Anna,schrecklich,"1

(Das Szenario wird in Zukunft weiter ausgebaut)  weitere Fragen zu diesem Szenario: [Einfach den"
Theater,gefürchtete Chefin,Miriam,Anna,schrecklich,"2
Erklärung: Anna fand die Aufführung eher negativ, daher gibt sie 2 von 5 Herzen. Es"
Theater,gefürchtete Chefin,Sophie,Miriam,schrecklich,"2

Erklaerung: Miriam fand Sophies Leistung ""eher negativ"", was 2 von 5 Herzen"
Theater,gefürchtete Chefin,Sophie,Anna,schrecklich,"1
Erklärung:
Anna hat Sophie gesagt, dass die Aufführung ""schrecklich"" war. Das ist ein sehr neg"
Theater,gefürchtete Chefin,Luisa,Anna,schrecklich,"1

Es war ""schrecklich"" - ein sehr negatives Feedback! Anna hat sicherlich eine enttäuschende Leistung von Luis"
Theater,gefürchtete Chefin,Luisa,Sophie,schrecklich,"2

Die Antwort ist korrekt. Sophie fand die Aufführung eher negativ, wie die Aussage ""Es war schreck"
Theater,gefürchtete Chefin,Luisa,Katharina,schrecklich,"2 von 5 Herzen
Erklärung:
Katharina hat eine eher negative Meinung über Luisas Schauspiel. Sie"
Theater,gefürchtete Chefin,Sophie,Katharina,schrecklich,**3** (durchschnittlich / neutral)  # Die Aufführung war durchschnittlich für Katharina. # Kath
